D4MF4A03	49	37
D4MF4A04	45	41
D4MF4A05	43	40
D4MF4A06	47	38
D4MF4A07	55	35
D4MF4A08	62	42
D4MF4A09	64	47
D4SW4B01	21	111
D4SW4B02	20	110
D4SW4C01	21	109
D4SW4C02	21	110
D4SW4C03	21	111
D4SW4C04	21	111
D4SW4C05	21	112
D4SW4C06	21	112
D4SW4E01	20	111
D4SW4E02	20	111
D4SW4E03	20	114
D4SW4E04	20	114
D4SW4E05	20	114
D4SW4F01	47	111
D4SW4F02	54	109
D4SW4F03	42	112
D4SW4F04	22	107
D4SW4F05	20	105
D4SW4F06	21	112
D4SW4F07	27	119
D5WN5B01	23	115
D5WN5B02	23	116
D5WN5B03	23	131
D5WN5B04	23	136
D5WN5B05	23	135
D5WN5Z01	23	131
D5WN5Z02	23	129
D5WN5Z03	24	131
D5WN5Z04	23	130
D2DK3A01	22	85
D2DK3A02	25	63
D4DK3A01	23	89
D4DK3A02	23	60
D3BF3A01	26	73
D3BF3A02	26	73
D3BF3A03	26	73
D3BF3A04	26	74
D3BF3A05	26	73
D3BF3A06	26	72
D3BF3A07	26	72
D3BF3A08	27	74
D3HP3A01	26	73
D3HP3A02	25	88
D3HP3A03	26	98
D3HP3A04	26	88
D3HP3A05	26	77
D3PD3C01	76	32
D3PD3C02	93	46
D3PD3C03	108	73
D3PD3C04	70	105
D3PD3C05	19	116
D3PD3C06	97	99
D3PD3C07	93	79
D3PP3A01	22	105
D3PP3A02	21	85
D3PP3A03	22	67
D3PP3A04	22	60
D3PP3A05	22	63
D3PP3A06	22	73
D3PP3A07	24	96
D4GP3C02	31	117
D4GP3C03	47	116
D4GP3C04	64	100
D4GP3C05	34	102
D4GP3C06	29	106
D4GP3C07	24	109
D4KH3A01	23	109
D4KH3A02	6	113
D4KH3A03	-1	111
D4KH3A04	-4	126
D4KH3A05	-2	115
D4KH3A06	22	109
D4BZ3A01	21	110
D4BZ3A02	22	109
D4BZ3A03	58	152
D4BZ3A04	24	111
D4BZ3A05	24	114
D4BZ3A06	24	113
D4SK4A01	25	122
D4BZ4A01	22	130
D2BC3A01	22	113
D2BC3A02	23	112
D2BC3A03	22	113
D2BC3A04	22	108
D2BC3A05	22	109
D2BC3A06	20	114
D2PJ2A03	17	122
D2PJ2A04	16	122
D2PJ2A06	15	70
D2PJ2A08	14	60
D2PJ2A10	15	61
D2PJ2A11	15	62
D2PJ2A12	16	41
D2PJ2C01	15	104
D2PJ2C02	14	119
D2PJ2C04	27	100
D2PJ2C06	30	70
D2PJ2C10	40	42
D2PJ2C12	36	53
D2PS3A01	23	111
D2PS3A02	23	109
D2PS3A03	23	107
D2PS3A04	20	106
D2PS3A05	17	104
D2PS3A06	19	105
D2PS3A07	20	111
D2PU3A01	33	103
D2PU3A02	31	104
D2PU3A03	25	107
D2PU3A04	24	108
D2PU3A05	25	106
D2PU3A06	24	105
D2PU3A07	21	107
D2PU3A08	22	106
D3HT3A01	33	108
D3HT3A02	31	101
D3HT3A03	30	99
D3HT3A04	31	107
D3HT3A05	30	108
D3HT3A06	37	106
D3HT3A07	55	96
D3HT3A08	48	82
D3HT3A09	45	83
D3HT3A10	47	88
D3HT3A11	45	94
D4BC3A01	23	112
D4BC3A02	24	111
D4BC3A03	23	114
D4BC3A04	22	113
D4BC3A05	22	108
D4BC3A06	22	117
D4PJ4A02	19	108
D4PJ4A03	18	107
D4PJ4A04	17	59
D4PJ4A06	22	60
D4PJ4A07	23	61
D4PJ4A10	29	41
D4PS3A01	21	106
D4PS3A02	21	105
D4PS3A03	21	104
D4PS3A04	9	107
D4PS3A05	7	104
D4PS3A06	9	104
D4PS3A07	12	105
D4PU3C01	32	99
D4PU3C02	30	99
D4PU3C03	21	104
D4PU3C04	22	106
D4PU3C05	25	107
D4PU3C06	24	104
D4PU3C07	22	105
D4PU3C08	23	105
D4UT3A01	28	128
D4UT3A02	28	113
D4UT3A03	28	90
D4UT3A04	27	124
D4UT3A05	25	148
D4UT3A06	26	128
D4UT3A07	30	114
D5GD3A05	24	40
D5GD3A06	29	50
D5GD3A07	28	53
D5GD3A08	30	74
D5GD3A09	28	93
D5GD3A10	25	100
D4BS3A01	22	104
D4BS3A02	33	96
D4BS3A03	25	96
D4BS3A04	20	98
D4BS3A05	19	107
D4BS3A06	17	103
D4BS3A08	18	100
D4BS3A09	21	103
D2BS3A01	27	103
D2BS3A02	40	100
D2BS3A03	26	99
D2BS3A04	21	100
D2BS3A05	20	104
D2BS3A06	19	97
D2BS3A08	20	99
D2BS3A09	20	100
D3BK3Z01	69	27
D3BK3Z02	51	27
D3BK3Z03	52	34
D3BK3Z04	55	35
D3BK3Z05	56	49
D3BK3Z06	56	32
D3BK3Z07	59	15
D3FH3A01	58	71
D3FH3A02	63	82
D3FH3A03	50	85
D3FH3A04	48	80
D3FH3A05	46	86
D3FH3A06	47	85
D3FH3A07	47	63
D3FH3A08	62	40
D3FH3A09	70	35
D3FH3A10	68	37
D3FH3A11	77	34
D3RR3Z01	4	11
D3RR3Z02	6	14
D3RR3Z03	3	14
D3RR3Z04	9	50
D3RR3Z05	10	100
D3RR3Z06	19	108
D3RR3Z07	13	100
D3TN3A01	38	113
D3TN3A02	41	114
D3TN3A03	41	115
D3TN3A04	46	113
D3TN3A05	45	113
D3TN3A06	39	113
CNFETI01	3	8
CNFETI02	8	17
CNFETI03	14	25
CNFETI04	21	33
CNFETI05	29	41
CNFETI06	35	50
D2RG3B01	23	112
D2RG3B02	24	121
D2RG3B03	50	111
D2RG3B04	39	110
D2RG3B05	22	109
D2RG3B06	22	110
D2RG3B07	24	111
D2RG3B08	31	110
D2RG3B09	31	106
D2RG3B10	23	108
D2RG3B11	20	102
D2SQ2A01	19	93
D2SQ2A02	25	72
D2SQ2A03	34	67
D2SQ2A04	47	45
D4HM4A01	21	110
D4HM4A02	29	110
D4HM4A03	30	141
D4HM4A04	21	143
D4HM4A05	29	137
D4HM4A06	105	173
D4HM4A07	28	97
D4HM4A08	27	93
D4HM4A09	19	102
D4HM4A10	19	111
D4RG3A01	23	108
D4RG3A02	24	114
D4RG3A03	38	122
D4RG3A04	72	111
D4RG3A05	38	111
D4RG3A06	36	110
D4RG3A07	46	108
D4RG3A08	42	108
D4RG3A09	38	109
D4RG3A10	30	110
D4RG3A11	23	110
D4RG3A12	24	103
DGLOVE01	-106	98
DGLVEX01	3	4
D1TR5Z01	21	44
D1TR5Z02	15	45
D1TR5Z03	17	46
D1TR5Z04	24	48
D1TT5Z01	23	111
D1TT5Z02	17	109
D1TT5Z03	25	109
D1TT5Z04	24	109
D2ST2B03	23	109
D2ST2B04	23	109
D2ST2B05	23	108
D2ST2B06	23	108
D2TW2B01	16	42
D2WL1A01	11	74
D2WL1A02	11	74
D2WL1A03	11	73
D2WL1A04	11	72
D2WL1A05	11	72
D2WL1A06	10	71
D2WL1A07	9	72
D2WL1A08	8	72
D2WL1A09	8	72
D2WL1A10	8	73
D2WL1A11	8	73
D2WL1A12	8	72
D2WL1A13	8	72
D2WL1A14	9	71
D2WL1A15	9	71
D2WL1A16	10	72
D2WL1A17	11	72
D2WL1A18	11	73
D2WL2A01	26	72
D2WL2A02	23	73
D2WL2A03	18	74
D2WL2A04	11	75
D2WL2A05	12	75
D2WL2A06	13	74
D2WL2A07	17	74
D2WL2A08	20	72
D2WL2A09	21	72
D2WL2A10	18	72
D2WL2A11	14	73
D2WL2A12	14	74
D2WL2A13	15	75
D2WL2A14	17	75
D2WL2A15	21	73
D2WL2A16	25	72
D2WL2A17	28	72
D2WL4B01	12	72
D2WL4B02	12	71
D2WL4B03	12	70
D2WL4B04	11	70
D2WL4B05	10	70
D2WL4B06	9	70
D2WL4B07	10	71
D2WL4B08	14	72
D2WL4B09	17	73
D2WL4B10	17	72
D2WL4B11	17	72
D2WL4B12	15	71
D2WL4B13	13	70
D2WL4B14	14	70
D2WL4B15	14	71
D2WL4B16	14	72
D2WL4B17	14	73
D2WL4B18	13	72
D3BO3B02	3	110
D3BO3B03	0	112
D3BO3B04	-1	109
D3BO3B05	-9	103
D3BO3B06	-10	102
D3BO3B07	-5	102
D3BO3B08	5	104
D3BO3B09	22	108
D3BO3B10	40	116
D3BO3B11	48	113
D3RN3B01	15	114
D3RN3B02	18	116
D3RN3B03	28	119
D3RN3B04	33	121
D3RN3B05	29	119
D3RN3B06	19	118
D3RN3B07	10	114
D3RN3B08	21	117
D3RN3B09	31	120
D3RN3B10	34	119
D3RN3B11	25	117
D4ST4E03	21	108
D4ST4E04	21	108
D4ST4E05	21	108
D4ST4E06	21	108
D4TH4A01	28	63
D4TW4B01	20	47
D4WL2A01	21	71
D4WL2A02	19	72
D4WL2A03	14	73
D4WL2A04	14	74
D4WL2A05	14	74
D4WL2A06	14	74
D4WL2A07	13	73
D4WL2A08	15	73
D4WL2A09	16	73
D4WL2A10	11	74
D4WL2A11	10	75
D4WL2A12	10	75
D4WL2A13	11	74
D4WL2A14	12	74
D4WL2A15	14	73
D4WL2A16	15	72
D4WL2A17	16	70
D4WL2A18	17	70
D4WL4A01	16	71
D4WL4A02	14	72
D4WL4A03	13	73
D4WL4A04	14	73
D4WL4A05	15	73
D4WL4A06	16	72
D4WL4A07	17	71
D4WL4A08	21	70
D4WL4A09	24	70
D4WL4A10	25	71
D4WL4A11	23	72
D4WL4A12	19	73
D4WL4A13	12	73
D4WL4A14	12	72
D4WL4A15	12	72
D4WL4A16	16	71
D4WL4A17	18	70
D4WL4A18	20	70
D4WL5A01	14	71
D4WL5A02	13	71
D4WL5A03	12	71
D4WL5A04	13	72
D4WL5A05	12	73
D4WL5A06	11	73
D4WL5A07	11	73
D4WL5A08	11	72
D4WL5A09	12	71
D4WL5A10	12	71
D4WL5A11	13	71
D4WL5A12	14	73
D4WL5A13	15	73
D4WL5A14	15	73
D4WL5A15	15	73
D4WL5A16	15	72
D4WL5A17	15	71
D4WL5A18	15	70
H2AH3A01	30	127
H2AH3A02	48	119
H2AH3A03	48	113
H2AH3A04	40	113
H2AH3A05	22	117
H2AH3A06	23	117
H4AH3A01	25	122
H4AH3A02	40	118
H4AH3A03	47	117
H4AH3A04	35	111
H4AH3A05	28	116
H4AH3A06	26	113
H2AE3A01	24	124
H2AE3A02	46	115
H2AE3A03	30	112
H2AE3A04	21	112
H2AE3A05	24	114
H2AE3A06	18	114
H2AE3A07	17	110
H2AE3A08	16	112
H4AE3A01	37	115
H4AE3A02	41	118
H4AE3A03	25	116
H4AE3A04	25	115
H4AE3A05	18	112
H4AE3A06	19	99
H4AE3A07	21	103
H4AE3A08	24	109
H2AM3A01	26	116
H2AM3A02	32	116
H2AM3A03	36	106
H2AM3A04	34	90
H2AM3A05	35	76
H2AM3A06	34	74
H2AM3A07	32	82
H2AM3A08	27	94
H4AM3A01	30	108
H4AM3A02	33	106
H4AM3A03	31	88
H4AM3A04	28	71
H4AM3A05	27	72
H4AM3A06	25	82
H4AM3A07	21	101
H4AM3A08	21	107
H2BK3A01	21	114
H2BK3A02	21	116
H2BK3A03	24	110
H2BK3A04	24	110
H4BK3A01	23	115
H4BK3A02	25	113
H4BK3A03	25	114
H4BK3A04	27	112
H2CP3A01	54	36
H2CP3A02	48	45
H2CP3A03	46	52
H2CP3A04	40	56
H2CP3A05	37	55
H2CP3A06	48	47
H2CP3A07	58	39
H2CP3A08	67	16
H4LB3A01	36	117
H4LB3A03	58	127
H4LB3A04	56	124
H4LB3A05	61	115
H4LB3A06	64	115
H4LB3A07	48	113
H4LB3A08	51	110
H4LB3A09	43	116
H4LB3A10	31	113
H3GU2A01	54	41
H3GU2A02	40	41
H3GU2A03	13	49
H3GU2A04	7	39
H3GU2A05	6	40
H3GU2A06	6	47
H3GU2A07	9	48
H3GU2A08	30	54
H3GU2A09	23	52
H3GU2A10	23	80
H3GU4A01	58	29
H3GU4A02	44	36
H3GU4A03	24	35
H3GU4A04	20	31
H3GU4A05	19	37
H3GU4A06	25	42
H3GU4A07	24	45
H3GU4A08	22	48
H3GU4A09	26	52
H3GU4A10	25	88
H3UC3X01	26	113
H3UC3X02	46	117
H3UC3X03	57	110
H3UC3X04	62	97
H3UC3X05	58	91
H3UC3X06	66	64
H3UC3X07	67	74
H3UC3X08	70	70
H3UC3X09	68	64
H3UC3X10	70	38
H3UC3Z01	69	64
H3UC3Z02	98	57
H3UC3Z03	115	57
H3UC3Z04	125	56
H3UC3Z05	131	43
H3MS3X01	62	26
H3MS3X02	59	39
H3MS3X03	61	40
H3MS3X04	61	33
H3MS3X05	64	19
H3HT3X01	21	110
H3HT3X02	21	105
H3HT3X03	21	100
H3HT3X04	21	107
H3HT3X05	15	117
H3HT3X06	25	102
H3HT3X07	36	87
H3HT3X08	39	75
H3HT3X09	35	67
H3HT3X10	40	43
H3HT3X11	34	35
H3HT3X12	28	36
H2KM3A01	21	114
H2KM3A02	24	116
H2KM3A03	28	116
H2KM3A04	33	100
H2KM3A05	39	105
H2KM3A06	40	98
H2KM3A07	26	95
H2KM3A08	30	92
H2KM3A09	28	91
H2KM3A10	27	105
H2KM3A11	28	108
H4KM3B01	33	117
H4KM3B02	27	115
H4KM3B03	28	116
H4KM3B04	33	100
H4KM3B05	39	105
H4KM3B06	40	98
H4KM3B07	26	95
H4KM3B08	30	92
H4KM3B09	40	98
H4KM3B10	33	110
H4KM3B11	25	115
H2NM3A01	37	110
H2NM3A02	20	114
H2NM3A03	10	116
H2NM3A04	4	117
H2NM3A05	11	121
H2NM3A06	15	116
H2NM3A07	-12	117
H2NM3A08	-1	113
H4NM3A01	40	112
H4NM3A02	40	115
H4NM3A03	7	115
H4NM3A04	7	111
H4NM3A05	11	112
H4NM3A06	9	113
H4NM3A07	0	112
H4NM3A08	-17	116
H2MP2B01	20	114
H2MP2B02	20	109
H2MP2B03	21	107
H2MP2B04	20	102
H2MP2B05	23	93
H2MP2B06	24	82
H2MP2B07	34	93
H2MP2B08	23	111
H4MP4A01	24	111
H4MP4A02	15	106
H4MP4A03	16	99
H4MP4A04	17	95
H4MP4A05	18	83
H4MP4A06	15	83
H4MP4A07	22	98
H4MP4A08	31	102
H3DC3A01	26	109
H3DC3A02	27	122
H3DC3A03	31	69
H3DC3A04	39	65
H3DC3A05	48	60
H3DC3A06	69	60
H3DC3A08	57	50
H3DC3A09	56	27
H3DC3A10	53	33
H4TI4B01	23	104
H4TI4B02	23	105
H4TI4B03	23	105
H4TI4B04	23	106
H4TI4B05	23	107
H4TI4B06	24	108
H4TI4B07	26	108
H4TI4B08	27	109
H3GF7B01	21	106
H3GF7B02	23	101
H3GF7B03	28	103
H3GF7B04	29	103
H3GF7B05	34	100
H3GF7B06	72	90
H3GF7B07	63	91
H3GF7B08	39	97
H3GF7B09	26	109
H3RL1A01	62	18
H3RL1A02	58	22
H3RL1A03	54	22
H3RL1A04	53	26
H3RL1A05	54	26
H3RL1A06	58	24
H3RL1A07	60	16
H3RL1A08	61	13
H3RL1A09	61	21
H3RL1A10	59	24
H3RL1A11	59	24
H3RL1A12	59	22
H3RL1A13	58	22
H4HU4B01	23	99
H4HU4B02	25	110
H4HU4B03	26	130
H4HU4B04	29	137
H4HU4B05	30	135
H4HU4B06	21	121
H4HU4B07	20	108
H4MF4B01	65	19
H4MF4B02	64	19
H4MF4B03	60	20
H4MF4B04	56	21
H4MF4B05	52	22
H4MF4B06	50	24
H4MF4B07	55	22
H4MF4B08	64	22
H4MF4B09	70	24
H4SB4B01	31	106
H4SB4B02	31	105
H4SB4B03	30	104
H4SB4B04	29	102
H4SB4B05	28	101
H4SB4B06	26	100
H4SB4B07	25	99
H3FR3A01	25	82
H3FR3A02	36	59
H3FR3A03	45	73
H3FR3A04	51	78
H3FR3A05	37	70
H3FR3A06	46	58
H3FR3A07	31	48
H3FR3A08	26	59
H3FR3A09	24	63
H3FR3A10	31	74
H2PL3B01	41	112
H2PL3B02	42	107
H2PL3B03	42	108
H2PL3B04	44	111
H2PL3B05	44	107
H2PL3B06	40	111
H2PL3B07	27	113
H2PL3B08	24	117
H4PL3X01	37	109
H4PL3X02	41	108
H4PL3X03	27	116
H4PL3X04	43	109
H4PL3X05	53	108
H4PL3X06	45	103
H4PL3X07	11	102
H4PL3X08	13	118
H2BC3A01	27	113
H2BC3A02	27	113
H2BC3A03	26	115
H2BC3A04	44	113
H2BC3A05	55	104
H2BC3A06	58	98
H2BC3A07	51	107
H2BC3A08	34	111
H4BC3A01	27	114
H4BC3A02	27	115
H4BC3A03	42	109
H4BC3A04	47	106
H4BC3A05	44	100
H4BC3A06	41	109
H4BC3A07	35	115
H4BC3A08	32	111
H2JP2B01	26	98
H2JP2B02	12	123
H2JP2B03	18	132
H2JP2B04	22	128
H2JP2B05	28	119
H2JP2B06	33	52
H2JP2B07	32	40
H4JP4C01	18	88
H4JP4C02	12	108
H4JP4C03	17	125
H4JP4C04	24	133
H4JP4C05	34	107
H4JP4C06	50	34
H4JP4C07	53	33
H2PF2B01	21	107
H2PF2B02	21	106
H2PF2B03	21	102
H2PF2B04	25	72
H2PF2B05	23	55
H2PF2B06	22	57
H2PF2B07	22	81
H2PF2B08	22	106
H4PF4B01	26	113
H4PF4B02	26	106
H4PF4B03	25	107
H4PF4B04	24	86
H4PF4B05	25	59
H4PF4B06	25	70
H4PF4B07	28	87
H4PF4B08	30	103
H2PS3A01	25	111
H2PS3A02	26	115
H2PS3A03	24	116
H2PS3A04	31	109
H2PS3A05	57	110
H2PS3A06	57	107
H2PS3A07	48	105
H2PS3A08	29	119
H4PS3A01	24	116
H4PS3A02	22	114
H4PS3A03	23	113
H4PS3A04	41	107
H4PS3A05	49	102
H4PS3A06	43	103
H4PS3A07	26	111
H4PS3A08	25	114
H4HT3A01	23	110
H4HT3A02	23	103
H4HT3A03	24	108
H4HT3A04	30	127
H4HT3A05	52	109
H4HT3A06	52	99
H4HT3A07	40	90
H4HT3A08	52	90
H4HT3A09	48	100
H2TW2A01	16	44
H4TW4A01	26	45
H2ST2A01	19	115
H2ST2A02	19	115
H2ST2A03	19	115
H2ST2A04	19	115
H2ST2A05	19	115
H2ST2A06	19	115
H2ST2A07	19	115
H2ST2A08	19	115
H4ST4A01	27	114
H4ST4A02	26	114
H4ST4A03	25	114
H4ST4A04	23	113
H4ST4A05	23	113
H4ST4A06	23	113
H4ST4A07	23	113
H4ST4A08	23	113
H1TL5A01	25	115
H1TL5A02	20	114
H1TL5A03	14	115
H1TL5A04	16	114
H1TL5A05	23	113
H1TL5A06	24	112
H1TT5A01	22	45
H1TT5A02	16	44
H1TT5A03	11	44
H1TT5A04	15	43
H1TT5A05	25	43
H1TT5A06	27	43
H2WL1A01	14	75
H2WL1A02	14	74
H2WL1A03	14	74
H2WL1A04	13	74
H2WL1A05	12	74
H2WL1A06	12	75
H2WL1A07	12	76
H2WL1A08	12	75
H2WL1A09	12	75
H2WL1A10	12	75
H2WL1A11	12	75
H2WL1A12	13	75
H2WL1A13	13	76
H2WL1A14	13	76
H2WL1A15	14	76
H2WL1A16	14	76
H2WL2A01	11	73
H2WL2A02	14	74
H2WL2A03	18	73
H2WL2A04	22	72
H2WL2A05	25	71
H2WL2A06	26	71
H2WL2A07	24	71
H2WL2A08	20	72
H2WL2A09	14	72
H2WL2A10	10	74
H2WL2A11	12	74
H2WL2A12	17	74
H2WL2A13	20	74
H2WL2A14	21	72
H2WL2A15	18	71
H2WL2A16	11	73
H2WL8A01	13	76
H2WL8A02	17	77
H2WL8A03	22	76
H2WL8A04	22	75
H2WL8A05	20	75
H2WL8A06	16	75
H2WL8A07	15	74
H2WL8A08	15	75
H2WL8A09	14	76
H2WL8A10	14	76
H2WL8A11	14	75
H2WL8A12	14	74
H2WL8A13	14	73
H2WL8A14	14	72
H2WL8A15	14	73
H2WL8A16	13	75
H4WL2A01	14	74
H4WL2A02	18	72
H4WL2A03	23	74
H4WL2A04	24	73
H4WL2A05	22	71
H4WL2A06	15	74
H4WL2A07	13	74
H4WL2A08	16	72
H4WL2A09	20	72
H4WL2A10	24	70
H4WL2A11	28	70
H4WL2A12	25	73
H4WL2A13	22	73
H4WL2A14	16	73
H4WL2A15	13	74
H4WL4A01	15	74
H4WL4A02	16	75
H4WL4A03	16	75
H4WL4A04	16	74
H4WL4A05	19	73
H4WL4A06	20	72
H4WL4A07	18	72
H4WL4A08	16	74
H4WL4A09	17	75
H4WL4A10	17	74
H4WL4A11	18	74
H4WL4A12	21	74
H4WL4A13	23	73
H4WL4A14	24	73
H4WL4A15	24	72
H4WL4A16	20	73
H4WL5A01	14	74
H4WL5A02	14	72
H4WL5A03	14	72
H4WL5A04	15	72
H4WL5A05	16	71
H4WL5A06	17	72
H4WL5A07	17	73
H4WL5A08	17	74
H4WL5A09	17	74
H4WL5A10	17	73
H4WL5A11	17	73
H4WL5A12	16	72
H4WL5A13	15	72
H4WL5A14	15	72
H4WL5A15	14	74
H4WL5A16	15	74
H3RN3A01	25	108
H3RN3A02	33	111
H3RN3A03	45	111
H3RN3A04	50	109
H3RN3A05	44	106
H3RN3A06	32	106
H3RN3A07	20	109
H3RN3A08	30	112
H3RN3A09	43	113
H3RN3A10	50	112
H3RN3A11	49	109
H3RN3A12	36	107
H3BO3A01	33	110
H3BO3A02	20	104
H3BO3A03	6	99
H3BO3A04	-2	96
H3BO3A05	1	95
H3BO3A06	7	95
H3BO3A07	15	99
H3BO3A08	17	106
H3BO3A09	35	109
H3FR3A05	37	70
L2AM2B03	27	116
L2AM2B04	19	111
L2AM2B05	24	95
L2AM2B06	26	70
L2AM2B07	22	94
L2AM2B08	20	115
L4AM4B01	22	109
L4AM4B02	21	118
L4AM4B03	21	127
L4AM4B04	15	121
L4AM4B05	17	95
L4AM4B06	21	66
L4AM4B07	20	95
L4AM4B08	23	105
L2AH2A03	26	114
L2AH2A04	28	113
L2AH2A05	30	114
L2AH2A06	30	115
L2AH2A07	28	114
L2AH2A08	26	117
L4AH4B01	23	116
L4AH4B02	27	113
L4AH4B03	30	116
L4AH4B04	29	114
L4AH4B05	30	114
L4AH4B06	39	116
L4AH4B07	44	117
L4AH4B08	29	120
L2AE2A01	22	114
L2AE2A02	24	106
L2AE2A03	24	110
L2AE2A04	24	110
L2AE2A05	24	107
L2AE2A06	25	86
L2AE2A07	29	73
L2AE2A08	27	91
L2AE2A09	24	106
L2AE2A10	24	111
L4AE4B01	28	113
L4AE4B02	30	106
L4AE4B03	30	108
L4AE4B04	31	113
L4AE4B05	31	111
L4AE4B06	31	104
L4AE4B07	31	94
L4AE4B08	31	87
L4AE4B09	31	88
L4AE4B10	31	103
L3PB3A03	43	115
L3PB3A04	42	138
L3PB3A05	62	117
L3PB3A06	40	117
L3PB3A07	35	118
L3PB3A08	36	119
L3PB3A09	40	118
L3CP3B01	77	26
L3CP3B02	77	35
L3CP3B03	76	40
L3CP3B04	73	45
L3CP3B05	66	76
L3CP3B06	56	68
L3CP3B07	57	44
L3CP3B08	63	36
L3CP3B09	74	26
L3UC3A01	28	110
L3UC3A02	30	105
L3UC3A03	56	82
L3UC3A04	62	69
L3UC3A05	62	53
L3UC3A06	64	29
L2KM3A04	34	113
L2KM3A05	11	114
L2KM3A06	6	119
L2KM3A08	28	113
L2KM3A09	6	116
L2KM3A10	9	119
L4KM3B02	41	117
L4KM3B03	25	123
L4KM3B04	9	123
L4KM3B06	37	117
L4KM3B07	33	117
L4KM3B08	20	122
L4KM3B09	14	119
L4KM3B10	25	118
L2NM3A01	38	111
L2NM3A02	38	113
L2NM3A03	15	118
L2NM3A04	30	118
L2NM3A05	32	116
L2NM3A06	11	119
L2NM3A07	13	119
L2NM3A08	39	116
L4NM3A01	29	115
L4NM3A02	30	115
L4NM3A03	41	113
L4NM3A04	11	118
L4NM3A05	15	119
L4NM3A06	13	121
L4NM3A07	14	122
L4NM3A08	31	122
L4NM3A09	38	119
L2MP2E01	15	109
L2MP2E02	20	96
L2MP2E03	17	105
L2MP2E04	11	131
L2MP2E05	16	139
L2MP2E06	21	138
L2MP2E07	27	128
L2MP2E08	11	123
L2MP2E09	-1	105
L2MP2E10	-2	105
L4MP3A01	21	107
L4MP3A02	21	107
L4MP3A03	17	109
L4MP3A04	1	119
L4MP3A05	17	114
L4MP3A06	14	101
L4MP3A07	10	100
L4MP3A08	-5	99
L4MP3A09	-17	99
L4MP3A10	12	111
L4BZ4A01	19	123
L2BK3A01	23	117
L2BK3A02	28	115
L2BK3A05	32	110
L2BK3B01	31	114
L2BK3B02	31	114
L4BK3B01	31	119
L4BK3B03	27	118
L4BK3B05	31	114
L4BK3C01	26	115
L4BK3C02	26	112
L3DC3B01	20	97
L3DC3B02	17	79
L3DC3B03	16	82
L3DC3B04	32	88
L3DC3B05	67	47
L3DC3B06	84	32
L3DC3B07	88	27
L2PU2B01	29	114
L2PU2B02	32	111
L2PU2B03	32	108
L2PU2B04	34	113
L2PU2B05	40	114
L2PU2B06	34	107
L2PU2B07	33	107
L2PU2B08	25	111
L2PU2B09	24	114
L4PU3B01	33	117
L4PU3B02	39	115
L4PU3B03	36	114
L4PU3B04	39	119
L4PU3B05	40	118
L4PU3B06	39	114
L4PU3B07	40	113
L4PU3B08	42	111
L4PU3B09	46	113
L4PU3B10	43	115
L2BC3E03	27	114
L2BC3E04	23	119
L2BC3E05	23	106
L2BC3E06	22	113
L4BC3D03	26	117
L4BC3D04	25	123
L4BC3D05	27	112
L4BC3D08	26	119
L4BZ3C01	22	114
L4BZ3C02	27	108
L4BZ3C03	31	96
L4BZ3C04	22	88
L4BZ3C05	24	79
L4BZ3C06	15	84
L4BZ3C07	14	84
L4BZ3C08	15	88
L4BZ3C09	27	101
L4BZ3C10	19	106
L2PS3A02	23	103
L2PS3A03	23	106
L2PS3A04	22	111
L2PS3A06	17	98
L2PS3A07	18	105
L2PS3A08	20	113
L4PS3A01	25	117
L4PS3A02	23	109
L4PS3A03	24	111
L4PS3A05	22	101
L4PS3A06	23	104
L4PS3A07	23	108
L4PS3A08	24	114
L2PJ3C01	32	114
L2PJ3C02	55	112
L2PJ3C03	45	112
L2PJ3C04	43	117
L2PJ3C05	62	122
L2PJ3C06	74	107
L2PJ3C07	66	64
L2PJ3C08	63	32
L4PJ3D01	23	107
L4PJ3D02	18	107
L4PJ3D03	6	108
L4PJ3D04	-19	117
L4PJ3D05	-16	111
L4PJ3D06	-18	107
L4PJ3D07	-6	75
L4PJ3D08	-4	51
L4PJ3D09	4	42
L4SH3A01	22	115
L4SH3A02	21	113
L4SH3A03	21	111
L4SH3A04	23	108
L4SH3A05	23	107
L4SH3A06	24	104
L3FL3A01	20	87
L3FL3A02	14	88
L3FL3A03	16	89
L3FL3A04	17	87
L3FL3A05	27	86
L3FL3A06	36	84
L3FL3A07	41	82
L3FL3A08	35	83
L3FL3A09	41	81
LARMSH03	-49	111
LARMSH04	-30	94
LARMFL01	-10	71
LARMFL02	-21	66
LARMFL03	-10	75
LARMFL04	14	82
LARMFL06	36	79
L3BF3A01	32	112
L3BF3A02	41	95
L3BF3A03	52	77
L3BF3A04	56	66
L3BN3B01	34	107
L3BN3B02	32	107
L3BN3B03	48	112
L3BN3B04	36	112
L4UC4A01	39	108
L4UC4A02	34	93
L4UC4A03	35	95
L4UC4A04	32	72
L4UC4A05	28	97
L4UC4A06	38	62
L4UC4A07	51	67
L4UC4A08	76	60
L4UC4A09	57	82
L4UC4A10	51	81
L4UC4A11	67	51
L4UC4A12	89	21
L3FH3A01	48	83
L3FH3A02	56	67
L3FH3A03	74	61
L3FH3A04	43	68
L3FH3A05	48	74
L3FH3A06	35	81
L3FH3A07	43	69
L3FH3A08	57	56
L3FH3A09	75	31
L2TW2Z01	18	50
L4TW4Z01	24	50
L2ST2C02	26	113
L2ST2C03	25	114
L2ST2C04	23	114
L2ST2C05	22	114
L2ST2C06	22	114
L2ST2C07	22	114
L2ST2C08	22	115
